,_id,jobs_completed,timeLeft,total_allocation,allocation,total_energy,total_runtime,scheduling_decisions,job_idx,userID,plays,visits,group,startTime,gameTime,version
169,66cf5f4eddc4307faabac4ec,0,60,200,200.0,0.0,0,{},5,frulfc,2,2,4,1724866340146,0,2
170,66cf6017217dee6c11eced8d,9,6,3000,30.39999999999975,2059.2,124,"{'11': {'machine1': ['3', 1]}, '24': {'machine1': ['7', 1]}, '26': {'machine1': ['7', 0.13333333333333333], 'machine2': ['6', 1]}, '43': {'machine1': ['7', 0.53125], 'machine2': ['6', 0.8947368421052632], 'machine3': ['8', 1]}, '44': {'machine1': ['7', 0.030303030303030304], 'machine2': ['6', 0.05], 'machine3': ['5', 1]}, '50': {'machine1': ['7', 0.15384615384615385], 'machine2': ['2', 1], 'machine3': ['5', 0.8571428571428571]}, '57': {'machine1': ['1', 1], 'machine2': ['2', 0.5384615384615384], 'machine3': ['5', 0.5]}, '60': {'machine1': ['1', 0.3], 'machine2': ['4', 1], 'machine3': ['0', 1]}}",14,frulfc,3,3,4,1724866399861,165858,3
171,66d02ce0ddc4307faabac4ed,13,7,200,1.0,3397.1727272727276,199,"{'10': {'machine1': ['10', 0.3333333333333333], 'machine4': ['11', 1]}, '11': {'machine1': ['10', 0.1], 'machine3': ['7', 1], 'machine4': ['11', 0.25]}, '16': {'machine1': ['10', 0.3333333333333333], 'machine2': ['14', 1], 'machine3': ['7', 0.8333333333333334], 'machine4': ['11', 0.5555555555555556]}, '19': {'machine1': ['10', 0.16666666666666666], 'machine2': ['13', 1], 'machine3': ['7', 0.3333333333333333], 'machine4': ['11', 0.25]}, '31': {'machine1': ['10', 0.4], 'machine2': ['9', 1], 'machine3': ['7', 0.5714285714285714], 'machine4': ['11', 0.5]}, '34': {'machine1': ['10', 0.09090909090909091], 'machine2': ['9', 0.2], 'machine3': ['8', 1], 'machine4': ['11', 0.1111111111111111]}, '36': {'machine1': ['6', 1], 'machine2': ['9', 0.11764705882352941], 'machine3': ['8', 0.4]}, '40': {'machine1': ['6', 0.6666666666666666], 'machine2': ['5', 1], 'machine3': ['8', 0.4444444444444444]}, '48': {'machine1': ['6', 0.5714285714285714], 'machine2': ['5', 0.6666666666666666], 'machine3': ['8', 0.47058823529411764], 'machine4': ['4', 1]}, '49': {'machine1': ['6', 0.06666666666666667], 'machine2': ['5', 0.07692307692307693], 'machine3': ['1', 1], 'machine4': ['4', 0.1111111111111111]}, '52': {'machine1': ['2', 1], 'machine2': ['5', 0.1875], 'machine3': ['1', 0.75], 'machine4': ['4', 0.25]}, '54': {'machine1': ['2', 0.4], 'machine2': ['0', 1], 'machine3': ['1', 0.3333333333333333], 'machine4': ['4', 0.14285714285714285]}, '60': {'machine1': ['2', 0.5454545454545454], 'machine2': ['3', 1], 'machine3': ['1', 0.5], 'machine4': ['4', 0.3]}}",18,1m5t3sc,2,2,0,1724918731442,260069,1
172,66d02e523bebf2876408dca2,19,2,200,35.0,3094.466666666667,165,"{'11': {'machine1': ['8', 0.21951219512195122], 'machine3': ['10', 1]}, '12': {'machine1': ['8', 0.023809523809523808], 'machine2': ['18', 1], 'machine3': ['10', 0.1]}, '13': {'machine1': ['19', 1], 'machine2': ['18', 0.5], 'machine3': ['10', 0.09090909090909091]}, '14': {'machine1': ['16', 1], 'machine2': ['18', 0.3333333333333333], 'machine3': ['10', 0.08333333333333333]}, '15': {'machine1': ['16', 0.5], 'machine2': ['18', 0.25], 'machine3': ['15', 1]}, '17': {'machine1': ['16', 0.5], 'machine2': ['17', 1], 'machine3': ['15', 0.6666666666666666]}, '19': {'machine1': ['16', 0.3333333333333333], 'machine2': ['14', 1], 'machine3': ['15', 0.4]}, '22': {'machine1': ['12', 1], 'machine2': ['14', 0.6], 'machine3': ['15', 0.375]}, '25': {'machine1': ['12', 0.5], 'machine2': ['13', 1], 'machine3': ['7', 1]}, '30': {'machine1': ['12', 0.45454545454545453], 'machine2': ['9', 1], 'machine3': ['7', 0.625]}, '35': {'machine1': ['11', 1], 'machine2': ['9', 0.5], 'machine3': ['7', 0.38461538461538464]}, '42': {'machine1': ['2', 1], 'machine2': ['9', 0.4117647058823529], 'machine3': ['7', 0.35]}, '43': {'machine1': ['2', 0.125], 'machine2': ['3', 1], 'machine3': ['7', 0.047619047619047616]}, '46': {'machine1': ['2', 0.2727272727272727], 'machine2': ['3', 0.75], 'machine3': ['6', 1]}, '48': {'machine1': ['5', 1], 'machine2': ['3', 0.3333333333333333], 'machine3': ['6', 0.4]}, '57': {'machine1': ['5', 0.8181818181818182], 'machine2': ['1', 1], 'machine3': ['6', 0.6428571428571429]}, '58': {'machine1': ['5', 0.08333333333333333], 'machine2': ['1', 0.1], 'machine3': ['4', 1]}, '60': {'machine1': ['0', 1], 'machine2': ['1', 0.16666666666666666], 'machine3': ['4', 0.6666666666666666]}}",20,1m5t3sc,3,3,0,1724919018260,343743,2
173,66d0bf04217dee6c11eced8f,3,48,200,152.0,944.0373626373625,48,"{'50': {'machine1': ['6', 0.13333333333333333], 'machine2': ['2', 0.6666666666666666], 'machine3': ['5', 0.2857142857142857], 'machine4': ['0', 1]}, '57': {'machine1': ['1', 1], 'machine2': ['2', 0.7], 'machine3': ['5', 0.5], 'machine4': ['0', 0.7777777777777778]}, '60': {'machine1': ['1', 0.3], 'machine2': ['2', 0.23076923076923078], 'machine3': ['4', 1], 'machine4': ['0', 0.25]}}",8,y0ey5s,2,2,2,1724956372576,33542,1
174,66d0cb88ddc4307faabac4ee,13,7,3000,63.19375000000029,1933.6125,125,"{'8': {'machine1': ['14', 1], 'machine3': ['15', 0.16666666666666666]}, '10': {'machine1': ['14', 0.6666666666666666], 'machine2': ['13', 1], 'machine3': ['15', 0.25]}, '11': {'machine1': ['14', 0.25], 'machine2': ['13', 0.3333333333333333], 'machine3': ['8', 1]}, '22': {'machine1': ['12', 1], 'machine3': ['8', 0.9166666666666666]}, '23': {'machine1': ['6', 1], 'machine3': ['8', 0.07692307692307693]}, '27': {'machine1': ['6', 0.8], 'machine2': ['11', 1], 'machine3': ['8', 0.23529411764705882]}, '31': {'machine1': ['6', 0.4444444444444444], 'machine3': ['7', 1]}, '37': {'machine1': ['6', 0.4], 'machine2': ['3', 1], 'machine3': ['7', 0.6]}, '42': {'machine1': ['2', 1], 'machine3': ['7', 0.3333333333333333]}, '48': {'machine1': ['2', 0.5454545454545454], 'machine2': ['5', 1], 'machine3': ['7', 0.2857142857142857]}, '58': {'machine1': ['1', 1], 'machine2': ['5', 0.625]}, '60': {'machine1': ['4', 1], 'machine2': ['0', 1]}}",18,bey7io,2,2,5,1724959270114,315461,3
175,66d0ccc3217dee6c11eced90,18,0,200,43.0,2639.9117647058824,157,"{'1': {'machine2': ['9', 0.058823529411764705], 'machine3': ['10', 1]}, '3': {'machine2': ['19', 1], 'machine3': ['10', 0.6666666666666666]}, '5': {'machine2': ['17', 1], 'machine3': ['10', 0.4]}, '6': {'machine1': ['18', 0.3333333333333333], 'machine2': ['15', 1], 'machine3': ['10', 0.16666666666666666]}, '12': {'machine1': ['16', 1], 'machine2': ['15', 0.8571428571428571], 'machine3': ['10', 0.5]}, '15': {'machine1': ['12', 1], 'machine2': ['15', 0.3], 'machine3': ['8', 1]}, '20': {'machine1': ['12', 0.625], 'machine2': ['14', 1], 'machine3': ['8', 0.625]}, '23': {'machine1': ['12', 0.2727272727272727], 'machine2': ['13', 1], 'machine3': ['8', 0.2727272727272727]}, '25': {'machine1': ['6', 1], 'machine3': ['8', 0.15384615384615385]}, '29': {'machine1': ['6', 0.6666666666666666], 'machine2': ['11', 1], 'machine3': ['8', 0.23529411764705882]}, '38': {'machine1': ['6', 0.6], 'machine3': ['7', 1]}, '44': {'machine1': ['5', 1], 'machine2': ['3', 1], 'machine3': ['7', 0.4]}, '50': {'machine1': ['5', 0.5], 'machine2': ['2', 1], 'machine3': ['7', 0.2857142857142857]}, '57': {'machine1': ['1', 1], 'machine2': ['2', 0.5384615384615384]}, '60': {'machine1': ['1', 0.3], 'machine2': ['4', 1], 'machine3': ['0', 1]}}",20,bey7io,3,3,5,1724959627639,311414,2
176,66d1d81809f21551ff542d3d,19,0,200,28.0,3064.8,172,"{'1': {'machine3': ['8', 1]}, '5': {'machine1': ['16', 1], 'machine3': ['8', 0.8]}, '7': {'machine1': ['16', 0.3333333333333333], 'machine2': ['19', 1], 'machine3': ['8', 0.2857142857142857]}, '11': {'machine1': ['15', 1], 'machine2': ['18', 1], 'machine3': ['8', 0.36363636363636365]}, '13': {'machine1': ['15', 0.3333333333333333], 'machine2': ['17', 1], 'machine3': ['8', 0.15384615384615385]}, '15': {'machine1': ['15', 0.25], 'machine2': ['14', 1], 'machine3': ['8', 0.13333333333333333]}, '17': {'machine1': ['13', 1], 'machine2': ['14', 0.5], 'machine3': ['8', 0.11764705882352941]}, '18': {'machine1': ['13', 0.3333333333333333], 'machine2': ['14', 0.2], 'machine3': ['7', 1]}, '29': {'machine1': ['12', 1], 'machine2': ['5', 1], 'machine3': ['7', 0.9166666666666666]}, '34': {'machine1': ['11', 1], 'machine2': ['5', 0.3125], 'machine3': ['7', 0.29411764705882354]}, '38': {'machine1': ['9', 1], 'machine3': ['7', 0.19047619047619047]}, '47': {'machine1': ['9', 0.6923076923076923], 'machine3': ['6', 1]}, '48': {'machine2': ['2', 1], 'machine3': ['6', 0.1]}, '52': {'machine1': ['1', 1], 'machine2': ['2', 0.8], 'machine3': ['6', 0.2857142857142857], 'machine4': ['0', 1]}, '58': {'machine1': ['1', 0.6], 'machine2': ['2', 0.5454545454545454], 'machine3': ['3', 1], 'machine4': ['0', 0.6]}, '60': {'machine1': ['4', 1], 'machine2': ['2', 0.15384615384615385], 'machine3': ['3', 0.25], 'machine4': ['0', 0.16666666666666666]}}",20,1of2ly9,2,2,4,1725028087204,289296,2
177,66d1d92209f21551ff542d3e,10,22,3000,135.8214285714286,1988.3571428571427,111,"{'25': {'machine2': ['12', 0.21428571428571427], 'machine3': ['7', 1]}, '29': {'machine1': ['9', 1], 'machine2': ['11', 1], 'machine3': ['7', 0.5714285714285714]}, '38': {'machine1': ['9', 0.6923076923076923], 'machine2': ['6', 1], 'machine3': ['7', 0.5625]}, '43': {'machine1': ['5', 1], 'machine2': ['6', 0.35714285714285715], 'machine3': ['7', 0.23809523809523808]}, '49': {'machine1': ['5', 0.5454545454545454], 'machine2': ['6', 0.3], 'machine3': ['2', 1]}, '50': {'machine1': ['5', 0.08333333333333333], 'machine2': ['3', 1], 'machine3': ['2', 0.14285714285714285]}, '55': {'machine1': ['1', 1], 'machine2': ['3', 0.8333333333333334], 'machine3': ['2', 0.4166666666666667]}, '57': {'machine1': ['1', 0.2857142857142857], 'machine2': ['0', 1], 'machine3': ['2', 0.14285714285714285]}, '60': {'machine1': ['1', 0.3], 'machine2': ['4', 1], 'machine3': ['2', 0.17647058823529413]}}",15,1of2ly9,3,3,4,1725028382297,195742,3
178,66d5703b217dee6c11eced92,9,11,200,4.0,3736.712053872054,196,"{'21': {'machine1': ['10', 0.5263157894736842], 'machine2': ['7', 0.29411764705882354], 'machine3': ['12', 1], 'machine4': ['11', 0.5]}, '28': {'machine1': ['10', 0.2692307692307692], 'machine2': ['7', 0.17073170731707318], 'machine3': ['8', 1], 'machine4': ['11', 0.25925925925925924]}, '35': {'machine1': ['10', 0.21212121212121213], 'machine2': ['7', 0.14583333333333334], 'machine3': ['8', 0.5], 'machine4': ['0', 1]}, '38': {'machine1': ['6', 1], 'machine2': ['7', 0.058823529411764705], 'machine3': ['8', 0.17647058823529413], 'machine4': ['0', 0.3]}, '40': {'machine1': ['6', 0.4], 'machine2': ['7', 0.03773584905660377], 'machine3': ['5', 1], 'machine4': ['0', 0.16666666666666666]}, '47': {'machine1': ['6', 0.5833333333333334], 'machine2': ['7', 0.11666666666666667], 'machine3': ['5', 0.7777777777777778], 'machine4': ['4', 1]}, '50': {'machine1': ['6', 0.2], 'machine2': ['2', 1], 'machine3': ['5', 0.25], 'machine4': ['4', 0.3]}, '52': {'machine1': ['1', 1], 'machine2': ['2', 0.4], 'machine3': ['5', 0.14285714285714285], 'machine4': ['4', 0.16666666666666666]}, '60': {'machine1': ['1', 0.8], 'machine2': ['2', 0.6153846153846154], 'machine3': ['3', 1], 'machine4': ['4', 0.4]}}",14,fmosi2,2,2,0,1725263774439,90314,1
179,66d571293bebf2876408dca5,17,6,200,23.0,3208.0647058823533,177,"{'7': {'machine1': ['17', 1], 'machine2': ['19', 0.5], 'machine3': ['8', 0.14285714285714285]}, '8': {'machine1': ['17', 0.5], 'machine2': ['16', 1], 'machine3': ['8', 0.125]}, '11': {'machine1': ['18', 1], 'machine2': ['16', 0.75], 'machine3': ['8', 0.2727272727272727]}, '15': {'machine1': ['15', 1], 'machine2': ['16', 0.5], 'machine3': ['8', 0.26666666666666666]}, '17': {'machine1': ['15', 0.3333333333333333], 'machine2': ['14', 1], 'machine3': ['8', 0.11764705882352941]}, '19': {'machine1': ['15', 0.25], 'machine2': ['14', 0.5], 'machine3': ['7', 1]}, '20': {'machine1': ['12', 1], 'machine2': ['14', 0.2], 'machine3': ['7', 0.3333333333333333]}, '23': {'machine1': ['12', 0.75], 'machine2': ['13', 1], 'machine3': ['7', 0.5]}, '30': {'machine1': ['12', 0.6363636363636364], 'machine2': ['9', 1], 'machine3': ['7', 0.5384615384615384]}, '35': {'machine1': ['11', 1], 'machine2': ['9', 0.4166666666666667], 'machine3': ['7', 0.2777777777777778]}, '38': {'machine1': ['6', 1], 'machine2': ['9', 0.2], 'machine3': ['7', 0.14285714285714285]}, '40': {'machine1': ['6', 0.4], 'machine2': ['9', 0.11764705882352941], 'machine3': ['5', 1]}, '45': {'machine1': ['6', 0.5], 'machine3': ['5', 0.7142857142857143], 'machine4': ['4', 1]}, '47': {'machine1': ['6', 0.16666666666666666], 'machine2': ['0', 1], 'machine3': ['5', 0.2222222222222222], 'machine4': ['4', 0.2857142857142857]}, '50': {'machine1': ['6', 0.2], 'machine2': ['2', 1], 'machine3': ['5', 0.25], 'machine4': ['4', 0.3]}, '52': {'machine1': ['1', 1], 'machine2': ['2', 0.4], 'machine3': ['5', 0.14285714285714285], 'machine4': ['4', 0.16666666666666666]}, '60': {'machine1': ['1', 0.8], 'machine2': ['2', 0.6153846153846154], 'machine3': ['3', 1], 'machine4': ['4', 0.4]}}",20,fmosi2,3,3,0,1725263937472,227739,2
180,66d57ec33bebf2876408dca6,12,1,200,71.0,2462.625,129,"{'6': {'machine2': ['14', 1], 'machine3': ['10', 0.625]}, '9': {'machine2': ['13', 1], 'machine3': ['10', 0.2727272727272727]}, '10': {'machine2': ['12', 1], 'machine3': ['10', 0.08333333333333333]}, '23': {'machine2': ['12', 0.9285714285714286], 'machine3': ['8', 1]}, '27': {'machine2': ['11', 1], 'machine3': ['8', 0.23529411764705882]}, '37': {'machine1': ['6', 0.6666666666666666], 'machine3': ['7', 1]}, '42': {'machine1': ['5', 1], 'machine3': ['7', 0.3333333333333333]}, '48': {'machine1': ['5', 0.5454545454545454], 'machine2': ['3', 1], 'machine3': ['7', 0.2857142857142857]}, '49': {'machine1': ['5', 0.08333333333333333], 'machine3': ['1', 1]}, '55': {'machine1': ['2', 1], 'machine3': ['1', 0.8571428571428571]}, '57': {'machine1': ['2', 0.25], 'machine2': ['0', 1], 'machine3': ['1', 0.2222222222222222]}, '60': {'machine1': ['2', 0.2727272727272727], 'machine2': ['4', 1], 'machine3': ['1', 0.25]}}",17,wr79ij,2,2,1,1725265521144,1496084,2
181,66d58072ddc4307faabac4f1,19,4,200,35.0,2962.8000000000006,165,"{'4': {}, '5': {'machine2': ['18', 1]}, '6': {'machine2': ['18', 0.5], 'machine3': ['8', 1]}, '7': {'machine1': ['19', 1], 'machine2': ['18', 0.3333333333333333], 'machine3': ['8', 0.5]}, '8': {'machine1': ['15', 1], 'machine2': ['18', 0.25], 'machine3': ['8', 0.3333333333333333]}, '10': {'machine1': ['15', 0.6666666666666666], 'machine2': ['17', 1], 'machine3': ['8', 0.4]}, '15': {'machine1': ['15', 0.625], 'machine2': ['16', 1], 'machine3': ['8', 0.5]}, '18': {'machine1': ['12', 1], 'machine2': ['16', 0.375], 'machine3': ['8', 0.23076923076923078]}, '22': {'machine1': ['12', 0.5714285714285714], 'machine2': ['14', 1], 'machine3': ['8', 0.23529411764705882]}, '23': {'machine1': ['12', 0.125], 'machine2': ['14', 0.2], 'machine3': ['7', 1]}, '26': {'machine1': ['12', 0.2727272727272727], 'machine2': ['13', 1], 'machine3': ['7', 0.75]}, '31': {'machine1': ['11', 1], 'machine2': ['6', 1], 'machine3': ['7', 0.5555555555555556]}, '43': {'machine1': ['9', 1], 'machine2': ['6', 0.7058823529411765], 'machine3': ['7', 0.5714285714285714]}, '44': {'machine1': ['9', 0.07692307692307693], 'machine2': ['6', 0.05555555555555555], 'machine3': ['5', 1]}, '46': {'machine1': ['3', 1], 'machine2': ['6', 0.1], 'machine3': ['5', 0.6666666666666666]}, '48': {'machine1': ['3', 0.5], 'machine2': ['0', 1], 'machine3': ['5', 0.4]}, '49': {'machine1': ['3', 0.2], 'machine2': ['1', 1], 'machine3': ['5', 0.16666666666666666]}, '57': {'machine1': ['2', 1], 'machine2': ['1', 0.8888888888888888], 'machine3': ['5', 0.5714285714285714]}, '60': {'machine1': ['2', 0.2727272727272727], 'machine2': ['1', 0.25], 'machine3': ['4', 1]}}",20,wr79ij,3,3,1,1725267654553,421076,1
182,66d5dc77ddc4307faabac4f3,13,6,200,7.0,3549.2139037433144,193,"{'8': {'machine1': ['10', 0.25], 'machine2': ['16', 0.25], 'machine3': ['8', 0.16666666666666666], 'machine4': ['11', 1]}, '13': {'machine1': ['10', 0.38461538461538464], 'machine2': ['14', 1], 'machine3': ['8', 0.29411764705882354], 'machine4': ['11', 0.7142857142857143]}, '17': {'machine1': ['10', 0.23529411764705882], 'machine2': ['6', 1], 'machine3': ['13', 1], 'machine4': ['11', 0.36363636363636365]}, '27': {'machine1': ['10', 0.37037037037037035], 'machine2': ['6', 0.7142857142857143], 'machine3': ['12', 1], 'machine4': ['11', 0.47619047619047616]}, '33': {'machine1': ['10', 0.18181818181818182], 'machine2': ['6', 0.3], 'machine3': ['7', 1], 'machine4': ['11', 0.2222222222222222]}, '41': {'machine1': ['9', 1], 'machine3': ['7', 0.5714285714285714]}, '46': {'machine1': ['9', 0.38461538461538464], 'machine2': ['3', 1], 'machine3': ['7', 0.2631578947368421]}, '47': {'machine1': ['5', 1], 'machine2': ['3', 0.16666666666666666], 'machine3': ['7', 0.05]}, '48': {'machine1': ['5', 0.5], 'machine2': ['2', 1], 'machine3': ['7', 0.047619047619047616]}, '58': {'machine1': ['5', 0.8333333333333334], 'machine2': ['2', 0.9090909090909091], 'machine3': ['1', 1], 'machine4': ['0', 1]}, '60': {'machine1': ['4', 1], 'machine2': ['2', 0.15384615384615385], 'machine3': ['1', 0.16666666666666666], 'machine4': ['0', 0.16666666666666666]}}",18,18v5oly,2,2,0,1725291390064,220442,1
183,66d5dd3109f21551ff542d3f,11,10,200,0.0,3510.551666666667,200,"{'11': {'machine1': ['14', 0.25], 'machine2': ['7', 0.041666666666666664], 'machine3': ['13', 1], 'machine4': ['3', 0.3333333333333333]}, '14': {'machine1': ['12', 1], 'machine2': ['7', 0.1111111111111111], 'machine3': ['13', 0.75], 'machine4': ['3', 0.5]}, '22': {'machine1': ['12', 0.7272727272727273], 'machine2': ['7', 0.22857142857142856], 'machine3': ['10', 1], 'machine4': ['3', 0.5714285714285714]}, '26': {'machine1': ['9', 1], 'machine2': ['7', 0.10256410256410256], 'machine3': ['10', 0.3333333333333333], 'machine4': ['3', 0.2222222222222222]}, '35': {'machine1': ['9', 0.6923076923076923], 'machine2': ['7', 0.1875], 'machine3': ['8', 1], 'machine4': ['3', 0.3333333333333333]}, '43': {'machine1': ['6', 1], 'machine2': ['7', 0.14285714285714285], 'machine3': ['8', 0.47058823529411764], 'machine4': ['3', 0.22857142857142856]}, '47': {'machine1': ['6', 0.3333333333333333], 'machine2': ['7', 0.06666666666666667], 'machine3': ['5', 1], 'machine4': ['3', 0.10256410256410256]}, '48': {'machine1': ['6', 0.07692307692307693], 'machine2': ['2', 1], 'machine3': ['5', 0.2], 'machine4': ['3', 0.025]}, '50': {'machine1': ['6', 0.13333333333333333], 'machine2': ['2', 0.6666666666666666], 'machine3': ['5', 0.2857142857142857], 'machine4': ['0', 1]}, '57': {'machine1': ['1', 1], 'machine2': ['2', 0.7], 'machine3': ['5', 0.5], 'machine4': ['0', 0.7777777777777778]}, '60': {'machine1': ['1', 0.3], 'machine2': ['2', 0.23076923076923078], 'machine3': ['4', 1], 'machine4': ['0', 0.25]}}",16,18v5oly,3,3,0,1725291646104,180586,2
184,66d7062bddc4307faabac4f4,13,8,200,4.0,3584.1775000000007,196,"{'9': {'machine1': ['13', 1], 'machine2': ['7', 0.04], 'machine3': ['15', 0.125]}, '11': {'machine1': ['13', 0.6666666666666666], 'machine2': ['7', 0.07407407407407407], 'machine3': ['14', 1]}, '14': {'machine1': ['12', 1], 'machine2': ['7', 0.1], 'machine3': ['14', 0.6]}, '20': {'machine1': ['12', 0.6666666666666666], 'machine2': ['7', 0.16666666666666666], 'machine3': ['10', 1]}, '22': {'machine1': ['12', 0.18181818181818182], 'machine2': ['7', 0.05263157894736842], 'machine3': ['10', 0.25], 'machine4': ['3', 1]}, '26': {'machine1': ['9', 1], 'machine2': ['7', 0.09523809523809523], 'machine3': ['10', 0.3333333333333333], 'machine4': ['3', 0.6666666666666666]}, '35': {'machine1': ['9', 0.6923076923076923], 'machine2': ['7', 0.17647058823529413], 'machine3': ['8', 1], 'machine4': ['3', 0.6]}, '43': {'machine1': ['6', 1], 'machine2': ['7', 0.13559322033898305], 'machine3': ['8', 0.47058823529411764], 'machine4': ['3', 0.34782608695652173]}, '44': {'machine1': ['6', 0.1111111111111111], 'machine2': ['7', 0.016666666666666666], 'machine3': ['5', 1], 'machine4': ['3', 0.041666666666666664]}, '50': {'machine1': ['6', 0.4], 'machine2': ['2', 1], 'machine3': ['5', 0.8571428571428571], 'machine4': ['3', 0.2]}, '57': {'machine1': ['1', 1], 'machine2': ['2', 0.5384615384615384], 'machine3': ['5', 0.5], 'machine4': ['3', 0.1891891891891892]}, '60': {'machine1': ['1', 0.3], 'machine2': ['4', 1], 'machine3': ['0', 1], 'machine4': ['3', 0.075]}}",18,6t86bb,2,2,4,1725367485916,244802,2
185,66d707fb217dee6c11eced93,10,20,3000,96.07916666666641,1967.8416666666667,119,"{'21': {'machine1': ['6', 1], 'machine3': ['10', 0.16666666666666666]}, '25': {'machine1': ['6', 0.8], 'machine2': ['11', 1], 'machine3': ['10', 0.4]}, '27': {'machine1': ['6', 0.2857142857142857], 'machine2': ['9', 1], 'machine3': ['10', 0.16666666666666666]}, '35': {'machine1': ['6', 0.5333333333333333], 'machine2': ['9', 0.8], 'machine3': ['7', 1]}, '42': {'machine1': ['2', 1], 'machine2': ['9', 0.4117647058823529], 'machine3': ['7', 0.4666666666666667]}, '46': {'machine1': ['2', 0.36363636363636365], 'machine2': ['3', 1], 'machine3': ['7', 0.21052631578947367]}, '48': {'machine1': ['5', 1], 'machine2': ['3', 0.3333333333333333], 'machine3': ['7', 0.09523809523809523]}, '58': {'machine1': ['5', 0.8333333333333334], 'machine2': ['1', 1], 'machine4': ['0', 1]}, '60': {'machine1': ['4', 1], 'machine2': ['1', 0.16666666666666666], 'machine4': ['0', 0.16666666666666666]}}",15,6t86bb,3,3,4,1725367854220,433436,3
186,66d71d5309f21551ff542d41,13,0,200,20.0,3293.983333333333,180,"{'1': {'machine1': ['8', 0.125], 'machine2': ['11', 1], 'machine3': ['16', 0.125]}, '4': {'machine1': ['8', 0.2727272727272727], 'machine2': ['11', 0.75], 'machine3': ['14', 1]}, '6': {'machine1': ['8', 0.15384615384615385], 'machine2': ['12', 1], 'machine3': ['14', 0.4]}, '10': {'machine1': ['8', 0.23529411764705882], 'machine2': ['12', 0.6666666666666666], 'machine3': ['13', 1]}, '18': {'machine1': ['8', 0.32], 'machine2': ['12', 0.5714285714285714], 'machine3': ['10', 1]}, '22': {'machine1': ['8', 0.13793103448275862], 'machine2': ['9', 1], 'machine3': ['10', 0.3333333333333333]}, '35': {'machine1': ['8', 0.30952380952380953], 'machine2': ['9', 0.7647058823529411], 'machine3': ['7', 1]}, '41': {'machine1': ['6', 1], 'machine2': ['3', 1], 'machine3': ['7', 0.3157894736842105]}, '43': {'machine1': ['6', 0.25], 'machine2': ['5', 1], 'machine3': ['7', 0.09523809523809523]}, '50': {'machine1': ['6', 0.4666666666666667], 'machine2': ['5', 0.7777777777777778], 'machine3': ['2', 1]}, '57': {'machine1': ['1', 1], 'machine2': ['5', 0.4375], 'machine3': ['2', 0.5]}, '60': {'machine1': ['1', 0.3], 'machine2': ['4', 1], 'machine3': ['2', 0.17647058823529413]}}",18,ao901t,2,2,1,1725373674594,104221,2
187,66d7401409f21551ff542d42,12,12,200,8.0,3445.448905723906,192,"{'15': {'machine1': ['15', 0.375], 'machine2': ['8', 0.07692307692307693], 'machine3': ['12', 1], 'machine4': ['1', 0.05357142857142857]}, '19': {'machine1': ['14', 1], 'machine2': ['8', 0.09302325581395349], 'machine3': ['12', 0.5714285714285714], 'machine4': ['1', 0.06666666666666667]}, '22': {'machine1': ['13', 1], 'machine2': ['8', 0.06521739130434782], 'machine3': ['12', 0.3], 'machine4': ['1', 0.047619047619047616]}, '27': {'machine1': ['11', 1], 'machine2': ['8', 0.09803921568627451], 'machine3': ['7', 1], 'machine4': ['1', 0.07352941176470588]}, '40': {'machine1': ['9', 1], 'machine2': ['8', 0.203125], 'machine3': ['7', 0.7222222222222222], 'machine4': ['1', 0.16049382716049382]}, '42': {'machine1': ['6', 1], 'machine2': ['8', 0.030303030303030304], 'machine3': ['7', 0.1], 'machine4': ['4', 1]}, '43': {'machine1': ['6', 0.3333333333333333], 'machine2': ['5', 1], 'machine3': ['7', 0.047619047619047616], 'machine4': ['4', 0.3333333333333333]}, '55': {'machine1': ['6', 0.8], 'machine2': ['5', 0.9230769230769231], 'machine3': ['2', 1], 'machine4': ['4', 0.8]}, '58': {'machine1': ['3', 1], 'machine2': ['5', 0.1875], 'machine3': ['2', 0.2], 'machine4': ['4', 0.16666666666666666]}, '60': {'machine1': ['3', 0.4], 'machine2': ['0', 1], 'machine3': ['2', 0.11764705882352941], 'machine4': ['4', 0.1]}}",17,b0xngk,2,2,4,1725382595495,68281,2
